,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,new_tests,icu_patients,hosp_patients,total_tests,total_recovered,new_recovered,active_cases,percent_pop_affected,percent_pop_tested,percent_pop_vaccinated,herd_immunity_threshold,death_percent,recovered_percent,total_cases_per_hundred,total_deaths_per_hundred,total_recovered_per_hundred,total_tests_per_hundred,positive_rate,tests_per_case,new_tests_smoothed,new_recovered_smoothed,percent_increase_cases
0,2020-01-01,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,28.0,0.0,0.0,28.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,,,
1,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,108.0,0.0,0.0,136.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,,,
2,2020-01-03,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,94.0,0.0,0.0,230.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,,,
3,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,116.0,0.0,0.0,346.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,,,
4,2020-01-05,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,87.0,0.0,0.0,433.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,,,
5,2020-01-06,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,218.0,0.0,1.0,651.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,,,
6,2020-01-07,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,209.0,0.0,0.0,860.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,122.85714285714286,0.0,
7,2020-01-08,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,170.0,0.0,0.0,1030.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,143.14285714285714,0.0,
8,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,203.0,0.0,0.0,1233.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,156.71428571428572,0.0,
9,2020-01-10,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,243.0,0.0,0.0,1476.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,178.0,0.0,
10,2020-01-11,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,48.0,0.0,0.0,1524.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,168.28571428571428,0.0,
11,2020-01-12,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,171.0,0.0,0.0,1695.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,180.28571428571428,0.0,
12,2020-01-13,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,242.0,0.0,0.0,1937.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,183.71428571428572,0.0,
13,2020-01-14,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,246.0,0.0,0.0,2183.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,189.0,0.0,
14,2020-01-15,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,343.0,0.0,0.0,2526.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,213.71428571428572,0.0,
15,2020-01-16,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,244.0,0.0,0.0,2770.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,219.57142857142858,0.0,
16,2020-01-17,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,191.0,0.0,0.0,2961.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,212.14285714285714,0.0,
17,2020-01-18,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,93.0,0.0,1.0,3054.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,218.57142857142858,0.0,
18,2020-01-19,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,164.0,0.0,0.0,3218.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,217.57142857142858,0.0,
19,2020-01-20,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,345.0,0.0,0.0,3563.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,232.28571428571428,0.0,
20,2020-01-21,,,,,,,,,,,,,,,,,,,,,,,7794798729.0,,,,,,,,,,,,,,,298.0,0.0,0.0,3872.0,0.0,0.0,0.0,,,,5222515148.43,,,,,,,,,239.71428571428572,0.0,
21,2020-01-22,557.0,0.0,,17.0,0.0,,0.071,0.0,,0.002,0.0,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,347.0,0.0,0.0,4219.0,30.0,0.0,503.0,7.14579066586698e-06,5.412583630034613e-05,,5222515148.43,3.052064631956912,5.385996409335727,7.14579066586698e-06,2.1809414958660441e-07,3.848720286822431e-07,5.412583630034612e-05,,,240.28571428571428,0.0,
22,2020-01-23,655.0,98.0,,18.0,1.0,,0.084,0.013,,0.002,0.0,,3.12,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,359.0,0.0,0.0,4578.0,32.0,2.0,593.0,8.40303929289564e-06,5.87314715769103e-05,,5222515148.43,2.7480916030534353,4.885496183206107,8.40303929289564e-06,2.3092321720934586e-07,4.10530163927726e-07,5.87314715769103e-05,,,256.7142857142857,0.2857142857142857,inf
23,2020-01-24,941.0,286.0,,26.0,8.0,,0.121,0.037,,0.003,0.001,,3.28,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,285.0,0.0,3.0,4872.0,39.0,7.0,856.0,1.207215263299969e-05,6.250321745799628e-05,,5222515148.43,2.763018065887354,4.1445270988310305,1.2072152632999691e-05,3.3355575819127735e-07,5.00333637286916e-07,6.250321745799628e-05,,,270.14285714285717,1.2857142857142858,191.83673469387753
24,2020-01-25,1433.0,492.0,,42.0,16.0,,0.184,0.063,,0.005,0.002,,3.44,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,222.0,0.0,0.0,5094.0,42.0,3.0,1320.0,1.838405390338848e-05,6.535127047024488e-05,,5222515148.43,2.930914166085136,2.930914166085136,1.838405390338848e-05,5.388208401551404e-07,5.388208401551404e-07,6.535127047024488e-05,,,288.57142857142856,1.7142857142857142,72.02797202797203
25,2020-01-26,2118.0,685.0,,56.0,14.0,,0.272,0.088,,0.007,0.002,,3.5,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,336.0,0.0,0.0,5453.0,56.0,14.0,1962.0,2.717196522496636e-05,6.995690574680905e-05,,5222515148.43,2.644003777148253,2.644003777148253,2.717196522496636e-05,7.184277868735205e-07,7.184277868735205e-07,6.995690574680905e-05,,,313.14285714285717,3.7142857142857144,39.22764227642277
26,2020-01-27,2927.0,809.0,,82.0,26.0,,0.376,0.104,,0.011,0.003,,3.55,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,492.0,0.0,3.0,5945.0,65.0,9.0,2729.0,3.7550680931764185e-05,7.626880701719784e-05,,5222515148.43,2.801503245644004,2.220703792278784,3.7550680931764185e-05,1.0519835450647978e-06,8.338893954781933e-07,7.626880701719784e-05,,,334.14285714285717,5.0,18.10218978102189
27,2020-01-28,5578.0,2651.0,717.286,131.0,49.0,16.286,0.716,0.34,0.092,0.017,0.006,0.002,3.53,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,549.0,1.0,4.0,6497.0,108.0,43.0,5269.0,7.156053919965174e-05,8.335045234495111e-05,,5222515148.43,2.3485120114736464,1.936177841520258,7.156053919965174e-05,1.6806078585791283e-06,1.385539303256075e-06,8.335045234495111e-05,1.714926358298587,,370.0,11.142857142857142,227.68850432632883
28,2020-01-29,6167.0,589.0,801.429,133.0,2.0,16.571,0.791,0.076,0.103,0.017,0.0,0.002,3.23,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,503.0,2.0,5.0,7000.0,127.0,19.0,5824.0,7.911686002944644e-05,8.980347335919006e-05,,5222515148.43,2.1566401816118046,2.059348143343603,7.911686002944644e-05,1.706265993824611e-06,1.6292915880881624e-06,8.980347335919006e-05,1.8822083804513843,1.0386769943595546,392.2857142857143,13.857142857142858,-77.78196906827613
29,2020-01-30,8235.0,2068.0,1082.857,171.0,38.0,21.857,1.056,0.265,0.139,0.022,0.005,0.003,3.02,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,485.0,2.0,6.0,7545.0,145.0,18.0,7825.0,0.00010564737187327573,9.679531521358414e-05,,5222515148.43,2.0765027322404372,1.7607771706132362,0.00010564737187327573,2.1937705634887856e-06,1.8602148052975083e-06,9.679531521358414e-05,2.452342241077161,0.5488571095114456,410.2857142857143,16.142857142857142,251.10356536502545
30,2020-01-31,9927.0,1692.0,1283.714,213.0,42.0,26.714,1.274,0.217,0.165,0.027,0.005,0.003,2.81,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,391.0,2.0,6.0,11546.0,225.0,80.0,9363.0,0.00012735415429095424,0.00014812441477217263,,5222515148.43,2.1456633423995166,2.2665457842248413,0.00012735415429095424,2.732591403643926e-06,2.8865402151168233e-06,0.00014812441477217263,2.927178949215794,0.43951196293225653,425.42857142857144,26.571428571428573,-18.181818181818176
31,2020-02-01,12038.0,2111.0,1515.0,259.0,46.0,31.0,1.544,0.271,0.194,0.033,0.006,0.004,2.67,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,600.0,0.0,0.0,12273.0,287.0,62.0,11344.0,0.0001544363160425614,0.00015745114693390563,,5222515148.43,2.1515201860774216,2.3841169629506562,0.0001544363160425614,3.322728514290032e-06,3.6819424077267924e-06,0.00015745114693390566,3.113195680232525,0.4156556734117921,479.42857142857144,35.0,24.76359338061467
32,2020-02-02,16787.0,4749.0,2095.571,362.0,103.0,43.714,2.154,0.609,0.269,0.046,0.013,0.006,2.57,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,383.0,1.0,6.0,12656.0,476.0,189.0,15792.0,0.00021536155818296048,0.0001623646798334156,,5222515148.43,2.1564305712753917,2.8355274915112885,0.0002153615581829605,4.6441224794324e-06,6.106636188424924e-06,0.00016236467983341563,4.593308156032244,0.3571039032240724,486.14285714285717,60.0,124.96447181430601
33,2020-02-03,19887.0,3100.0,2422.857,426.0,64.0,49.143,2.551,0.398,0.311,0.055,0.008,0.006,2.35,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,402.0,1.0,6.0,13058.0,627.0,151.0,18663.0,0.00025513166781345896,0.0001675219650177577,,5222515148.43,2.1421028812792278,3.152813395685624,0.00025513166781345896,5.465182807287852e-06,8.04382539945888e-06,0.00016752196501775766,5.460041562172276,0.28874950312837483,473.2857142857143,80.28571428571429,-34.72309959991578
34,2020-02-04,23898.0,4011.0,2617.143,492.0,66.0,51.571,3.066,0.515,0.336,0.063,0.008,0.007,2.13,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,593.0,1.0,6.0,13838.0,857.0,230.0,22358.0,0.00030658905804827486,0.000177528637763496,,5222515148.43,2.0587496861662067,3.586074148464306,0.00030658905804827486,6.311901270388787e-06,1.0994510952689411e-05,0.000177528637763496,5.736489092317315,0.280285469848767,479.57142857142856,107.0,29.387096774193555
35,2020-02-05,27643.0,3745.0,3068.0,564.0,72.0,61.571,3.546,0.48,0.394,0.072,0.009,0.008,1.99,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,888.0,1.0,6.0,14727.0,1129.0,272.0,25743.0,0.0003546339162954415,0.00018893367888011314,,5222515148.43,2.040299533335745,4.08421661903556,0.0003546339162954415,7.23559413922617e-06,1.4484017346075082e-05,0.00018893367888011314,6.171684547641995,0.19216066151024983,534.5714285714286,143.14285714285714,-6.631762652705064
36,2020-02-06,30803.0,3160.0,3224.0,634.0,70.0,66.143,3.952,0.405,0.414,0.081,0.009,0.008,1.78,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,705.0,0.0,6.0,15437.0,1492.0,363.0,28455.0,0.00039517376998330446,0.00019804231689225953,,5222515148.43,2.0582410804142452,4.843684056747719,0.00039517376998330446,8.133628872818071e-06,1.9140968893130223e-05,0.00019804231689225956,6.202877687323839,0.19052854060126384,566.0,192.42857142857142,-15.62082777036048
37,2020-02-07,34396.0,3593.0,3495.571,719.0,85.0,72.286,4.413,0.461,0.448,0.092,0.011,0.009,1.66,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,781.0,1.0,11.0,16271.0,2016.0,524.0,31371.0,0.0004412686099518144,0.0002087417592896259,,5222515148.43,2.09035934410978,5.861146644958716,0.00044126860995181446,9.224099620751093e-06,2.5863400327446736e-05,0.0002087417592896259,6.241898606608437,0.188568488065624,621.7142857142857,255.85714285714286,13.702531645569627
38,2020-02-08,37130.0,2734.0,3584.571,806.0,87.0,78.143,4.763,0.351,0.46,0.103,0.011,0.01,1.55,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,1547.0,1.0,11.0,17881.0,2616.0,600.0,33390.0,0.00047634328083238957,0.00022939655816223964,,5222515148.43,2.170751413950983,7.0455157554538115,0.0004763432808323895,1.0340228503929597e-05,3.3560840901091595e-05,0.00022939655816223964,5.991749777846164,0.22879879021324573,757.0,332.7142857142857,-23.907598107431117
39,2020-02-09,40160.0,3030.0,3339.0,906.0,100.0,77.714,5.152,0.389,0.428,0.116,0.013,0.01,1.47,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2337.0,1.0,11.0,20218.0,3242.0,626.0,35679.0,0.0005152153557292961,0.00025937808919658636,,5222515148.43,2.25597609561753,8.072709163346614,0.0005152153557292961,1.162313526620374e-05,4.1591837232927737e-05,0.00025937808919658636,4.405614950872342,0.32746144323064563,1036.142857142857,395.14285714285717,10.826627651792254
40,2020-02-10,42769.0,2609.0,3268.857,1013.0,107.0,83.857,5.487,0.335,0.419,0.13,0.014,0.011,1.45,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,1473.0,1.0,11.0,21691.0,3944.0,702.0,37389.0,0.0005486863931570285,0.0002782753058048845,,5222515148.43,2.3685379597371927,9.221632490822792,0.0005486863931570285,1.2995845501837075e-05,5.059784270409223e-05,0.0002782753058048845,3.55701101101388,0.3895909735872807,1189.142857142857,473.85714285714283,-13.8943894389439
41,2020-02-11,44811.0,2042.0,2987.571,1113.0,100.0,88.714,5.749,0.262,0.383,0.143,0.013,0.011,1.44,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,1339.0,0.0,11.0,23049.0,4681.0,737.0,38592.0,0.0005748833492426665,0.0002956971796365674,,5222515148.43,2.4837651469505255,10.446095824685903,0.0005748833492426665,1.4278752264111219e-05,6.005286554205266e-05,0.0002956971796365674,2.808597633922889,0.4621461516189264,1295.7142857142858,546.2857142857143,-21.732464545802987
42,2020-02-12,45229.0,418.0,2512.286,1118.0,5.0,79.143,5.802,0.054,0.322,0.143,0.001,0.01,1.55,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,1970.0,1.0,12.0,25022.0,5148.0,467.0,38512.0,0.0005802458995089724,0.00032100893005623625,,5222515148.43,2.4718653960954255,11.382077870392889,0.0005802458995089725,1.4342897602224926e-05,6.604404012187291e-05,0.0003210089300562362,2.2364319766049467,1.1015465095352002,1450.2857142857142,574.1428571428571,-79.52987267384917
43,2020-02-13,60382.0,15153.0,4225.571,1371.0,253.0,105.286,7.746,1.944,0.542,0.176,0.032,0.014,1.7,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,1121.0,1.0,8.0,27007.0,6291.0,1143.0,52281.0,0.0007746447611963735,0.00034647462928737795,,5222515148.43,2.2705442019144777,10.418667814911728,0.0007746447611963734,1.7588651710778508e-05,8.070766441466638e-05,0.00034647462928737795,3.5271642165087096,1.0802432930008725,1509.7142857142858,685.5714285714286,3525.1196172248806
44,2020-02-14,66909.0,6527.0,4644.714,1523.0,152.0,114.857,8.584,0.837,0.596,0.195,0.02,0.015,1.47,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,1796.0,0.0,0.0,29456.0,8054.0,1763.0,56839.0,0.0008583800855700067,0.00037789301589547176,,5222515148.43,2.2762259187852156,12.03724461582149,0.0008583800855700068,1.9538669989435206e-05,0.00010332531063355953,0.00037789301589547176,3.3891177762962665,1.0885000926830521,1654.7142857142858,862.5714285714286,-56.926021249917504
45,2020-02-15,69052.0,2143.0,4560.286,1666.0,143.0,122.857,8.859,0.275,0.585,0.214,0.018,0.016,1.21,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,1128.0,0.0,7.0,30585.0,9393.0,1339.0,57446.0,0.0008858727774855418,0.0003923770332415468,,5222515148.43,2.412674506169264,13.60279209870822,0.0008858727774855417,2.1373226659487234e-05,0.00012050343218041031,0.00039237703324154685,3.4080507995874156,1.0828611367431726,1594.857142857143,968.1428571428571,-67.16715183085644
46,2020-02-16,71235.0,2183.0,4439.286,1770.0,104.0,123.429,9.139,0.28,0.57,0.227,0.013,0.016,1.02,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2834.0,0.0,0.0,33478.0,10863.0,1470.0,58008.0,0.0009138786321059863,0.00042949152587413775,,5222515148.43,2.4847336281322385,15.249526216045483,0.0009138786321059862,2.2707449692252343e-05,0.00013936216158584022,0.0004294915258741378,3.332872988974856,1.1581363280277615,1665.857142857143,1088.7142857142858,1.8665422305179646
47,2020-02-17,73270.0,2035.0,4357.286,1868.0,98.0,122.143,9.4,0.261,0.559,0.24,0.013,0.016,0.87,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,1687.0,0.0,0.0,35165.0,12580.0,1717.0,58130.0,0.000939985784718265,0.0004511341629537026,,5222515148.43,2.54947454619899,17.16937354988399,0.000939985784718265,2.3964698319281005e-05,0.00016138967069408727,0.0004511341629537026,3.2521684369966244,1.195908970476525,1696.4285714285713,1233.7142857142858,-6.779661016949157
48,2020-02-18,75152.0,1882.0,4334.429,2008.0,140.0,127.857,9.641,0.241,0.556,0.258,0.018,0.016,0.74,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,4035.0,0.0,0.0,39201.0,14349.0,1769.0,58032.0,0.0009641300899842645,0.000502912279879087,,5222515148.43,2.6719182456887376,19.09330423674686,0.0009641300899842644,2.5760767786464805e-05,0.00018408429131871687,0.000502912279879087,3.100939889074101,1.4085184093930267,2081.5714285714284,1381.142857142857,-7.518427518427517
49,2020-02-19,75652.0,500.0,4346.143,2123.0,115.0,143.571,9.705,0.064,0.558,0.272,0.015,0.018,0.66,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2494.0,0.0,4.0,41720.0,16117.0,1768.0,56573.0,0.0009705446237956352,0.0005352287012207728,,5222515148.43,2.806270819013377,21.30412943478031,0.0009705446237956351,2.723611056308007e-05,0.00020676608287572372,0.0005352287012207728,3.099268233881915,1.4478157436377295,2156.4285714285716,1567.0,-73.43251859723698
50,2020-02-20,76212.0,560.0,2261.429,2248.0,125.0,125.286,9.777,0.072,0.29,0.288,0.016,0.016,0.58,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3073.0,0.0,11.0,44878.0,18175.0,2058.0,54953.0,0.0009777289016643703,0.0005757428967733902,,5222515148.43,2.9496667191518395,23.847950453996745,0.0009777289016643703,2.883974401592275e-05,0.0002331683040433256,0.0005757428967733902,1.194244971506061,2.2211759221973737,2435.285714285714,1697.7142857142858,12.00000000000001
51,2020-02-21,76841.0,629.0,1418.857,2252.0,4.0,104.143,9.858,0.081,0.182,0.289,0.001,0.013,0.57,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,6117.0,0.0,1.0,51053.0,18886.0,711.0,54880.0,0.0009857983851990749,0.0006549623893438185,,5222515148.43,2.9307270858005494,24.578024752410823,0.0009857983851990746,2.8891060286413714e-05,0.00024228977112309476,0.0006549623893438185,0.689765128841041,3.5711467156112406,3052.5714285714284,1547.4285714285713,12.321428571428573
52,2020-02-22,78602.0,1761.0,1364.286,2459.0,207.0,113.286,10.084,0.226,0.175,0.315,0.027,0.015,0.59,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,9710.0,0.0,0.0,60765.0,22883.0,3997.0,52433.0,0.0010083903732827223,0.0007795582940958835,,5222515148.43,3.128419124195313,29.112490776316125,0.0010083903732827223,3.154667728432119e-05,0.0002935675544111923,0.0007795582940958834,0.44427037573239997,4.2836535214229,4278.571428571428,1927.142857142857,179.96820349761524
53,2020-02-23,78982.0,380.0,1106.714,2470.0,11.0,100.0,10.133,0.049,0.142,0.317,0.001,0.013,0.59,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3816.0,0.0,1.0,64645.0,23389.0,506.0,52239.0,0.0010132654189793642,0.0008293350764721201,,5222515148.43,3.1272948266693676,29.613076397153783,0.0010132654189793642,3.168779702817135e-05,0.00030005906262829945,0.0008293350764721201,0.34845485703303153,5.532780920773313,4418.857142857143,1789.4285714285713,-78.4213515048268
54,2020-02-24,79546.0,564.0,896.571,2630.0,160.0,108.857,10.205,0.072,0.115,0.337,0.021,0.014,0.63,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7473.0,26.0,127.0,76544.0,25222.0,1833.0,50799.0,0.0010205010131185905,0.0009819881521151205,,5222515148.43,3.306263042767707,31.707439720413344,0.0010205010131185902,3.3740447847809976e-05,0.0003235747435807845,0.0009819881521151205,0.18691033630451784,7.3072105452029374,5245.428571428572,1806.0,48.421052631578945
55,2020-02-25,80400.0,854.0,749.714,2710.0,80.0,100.286,10.315,0.11,0.096,0.348,0.01,0.013,0.69,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,14050.0,35.0,151.0,90664.0,27899.0,2677.0,48842.0,0.0010314570368684115,0.0011631345869482297,,5222515148.43,3.3706467661691546,34.700248756218905,0.0010314570368684115,3.476677325762929e-05,0.0003579181576068633,0.0011631345869482295,0.12896234815557453,9.351209814219443,6676.142857142857,1935.7142857142858,51.41843971631206
56,2020-02-26,81377.0,977.0,817.857,2771.0,61.0,92.571,10.44,0.125,0.105,0.355,0.008,0.012,0.78,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,12398.0,36.0,169.0,103083.0,30370.0,2471.0,47211.0,0.0010439910359358298,0.0013224587777550556,,5222515148.43,3.4051390442016785,37.32012730869902,0.0010439910359358298,3.554934638261652e-05,0.0003896187837026574,0.0013224587777550556,0.11157975929496965,10.451476519878165,8091.0,2036.142857142857,14.402810304449654
57,2020-02-27,82737.0,1360.0,932.143,2814.0,43.0,80.857,10.614,0.174,0.12,0.361,0.006,0.01,0.87,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,18897.0,65.0,331.0,121989.0,33262.0,2892.0,45572.0,0.0010614385679027583,0.0015650051302306053,,5222515148.43,3.4011385474455205,40.202086128334365,0.0010614385679027583,3.6100996290394405e-05,0.00042672044726762567,0.0015650051302306051,0.09582786634956765,11.652526940046231,10351.57142857143,2155.285714285714,39.201637666325496
58,2020-02-28,84123.0,1386.0,1040.286,2873.0,59.0,88.714,10.792,0.178,0.133,0.369,0.008,0.011,0.97,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,27781.0,72.0,421.0,149772.0,36693.0,3431.0,43402.0,0.001079219655627878,0.0019214351159932306,,5222515148.43,3.415237212177407,43.618273242751684,0.001079219655627878,3.6857911280136145e-05,0.0004707369782812515,0.0019214351159932304,0.08826529906172742,13.12667712428045,13446.42857142857,2543.8571428571427,1.9117647058823461
